id;fecha;ccaa;provincia;tipo_producto;consumo
813;feb-24;Andalucia;Malaga;BIODIESEL;6
814;feb-24;Andalucia;Malaga;GASOLEO A;42398
815;feb-24;Andalucia;Malaga;GASOLEO B;4301
816;feb-24;Andalucia;Malaga;GASOLEO C;390
817;feb-24;Andalucia;Malaga;OTROS GASOLEOS;773
818;feb-24;Andalucia;Malaga;BIOETANOL;0
819;feb-24;Andalucia;Malaga;GASOLINA  AUTO. S/PB 95 i.O.;16466
820;feb-24;Andalucia;Malaga;GASOLINA  AUTO. S/PB 98 i.O.;1037
821;feb-24;Andalucia;Malaga;OTRAS GASOLINAS;0
822;feb-24;Andalucia;Malaga;FUELOLEO  BIA;77
823;feb-24;Andalucia;Malaga;OTROS FUELOLEOS;916
824;feb-24;Andalucia;Malaga;QUEROSENO AVIACION;22741
825;feb-24;Andalucia;Malaga;OTROS QUEROSENOS;0
826;feb-24;Andalucia;Malaga;GLP;5006
827;feb-24;Andalucia;Sevilla;BIODIESEL;30
828;feb-24;Andalucia;Sevilla;GASOLEO A;51468
829;feb-24;Andalucia;Sevilla;GASOLEO B;7385
830;feb-24;Andalucia;Sevilla;GASOLEO C;606
831;feb-24;Andalucia;Sevilla;OTROS GASOLEOS;404
832;feb-24;Andalucia;Sevilla;BIOETANOL;0
833;feb-24;Andalucia;Sevilla;GASOLINA  AUTO. S/PB 95 i.O.;14154
834;feb-24;Andalucia;Sevilla;GASOLINA  AUTO. S/PB 98 i.O.;378
835;feb-24;Andalucia;Sevilla;OTRAS GASOLINAS;3
836;feb-24;Andalucia;Sevilla;FUELOLEO  BIA;361
837;feb-24;Andalucia;Sevilla;OTROS FUELOLEOS;374
838;feb-24;Andalucia;Sevilla;QUEROSENO AVIACION;10923
839;feb-24;Andalucia;Sevilla;OTROS QUEROSENOS;0
840;feb-24;Andalucia;Sevilla;GLP;4982
841;feb-24;Aragon;Huesca;BIODIESEL;0
842;feb-24;Aragon;Huesca;GASOLEO A;13655
843;feb-24;Aragon;Huesca;GASOLEO B;6022
844;feb-24;Aragon;Huesca;GASOLEO C;1884
845;feb-24;Aragon;Huesca;OTROS GASOLEOS;0
846;feb-24;Aragon;Huesca;BIOETANOL;0
847;feb-24;Aragon;Huesca;GASOLINA  AUTO. S/PB 95 i.O.;2703
848;feb-24;Aragon;Huesca;GASOLINA  AUTO. S/PB 98 i.O.;116
849;feb-24;Aragon;Huesca;OTRAS GASOLINAS;6
850;feb-24;Aragon;Huesca;FUELOLEO  BIA;0
851;feb-24;Aragon;Huesca;OTROS FUELOLEOS;0
852;feb-24;Aragon;Huesca;QUEROSENO AVIACION;25
853;feb-24;Aragon;Huesca;OTROS QUEROSENOS;0
854;feb-24;Aragon;Huesca;GLP;2587
855;feb-24;Aragon;Teruel;BIODIESEL;0
856;feb-24;Aragon;Teruel;GASOLEO A;8256
857;feb-24;Aragon;Teruel;GASOLEO B;4220
858;feb-24;Aragon;Teruel;GASOLEO C;1897
859;feb-24;Aragon;Teruel;OTROS GASOLEOS;0
860;feb-24;Aragon;Teruel;BIOETANOL;0
861;feb-24;Aragon;Teruel;GASOLINA  AUTO. S/PB 95 i.O.;1287
862;feb-24;Aragon;Teruel;GASOLINA  AUTO. S/PB 98 i.O.;66
863;feb-24;Aragon;Teruel;OTRAS GASOLINAS;0
864;feb-24;Aragon;Teruel;FUELOLEO  BIA;44
865;feb-24;Aragon;Teruel;OTROS FUELOLEOS;0
866;feb-24;Aragon;Teruel;QUEROSENO AVIACION;0
867;feb-24;Aragon;Teruel;OTROS QUEROSENOS;0
868;feb-24;Aragon;Teruel;GLP;718
869;feb-24;Aragon;Zaragoza;BIODIESEL;208
870;feb-24;Aragon;Zaragoza;GASOLEO A;39239
871;feb-24;Aragon;Zaragoza;GASOLEO B;9757
872;feb-24;Aragon;Zaragoza;GASOLEO C;7915
873;feb-24;Aragon;Zaragoza;OTROS GASOLEOS;0
874;feb-24;Aragon;Zaragoza;BIOETANOL;0
875;feb-24;Aragon;Zaragoza;GASOLINA  AUTO. S/PB 95 i.O.;7906
876;feb-24;Aragon;Zaragoza;GASOLINA  AUTO. S/PB 98 i.O.;268
877;feb-24;Aragon;Zaragoza;OTRAS GASOLINAS;2
878;feb-24;Aragon;Zaragoza;FUELOLEO  BIA;6
879;feb-24;Aragon;Zaragoza;OTROS FUELOLEOS;0
880;feb-24;Aragon;Zaragoza;QUEROSENO AVIACION;6227
881;feb-24;Aragon;Zaragoza;OTROS QUEROSENOS;0
882;feb-24;Aragon;Zaragoza;GLP;2447
883;feb-24;Principado de Asturias;Asturias;BIODIESEL;0
884;feb-24;Principado de Asturias;Asturias;GASOLEO A;30122
885;feb-24;Principado de Asturias;Asturias;GASOLEO B;6213
886;feb-24;Principado de Asturias;Asturias;GASOLEO C;3912
887;feb-24;Principado de Asturias;Asturias;OTROS GASOLEOS;1999
888;feb-24;Principado de Asturias;Asturias;BIOETANOL;0
889;feb-24;Principado de Asturias;Asturias;GASOLINA  AUTO. S/PB 95 i.O.;7549
890;feb-24;Principado de Asturias;Asturias;GASOLINA  AUTO. S/PB 98 i.O.;405
891;feb-24;Principado de Asturias;Asturias;OTRAS GASOLINAS;1
892;feb-24;Principado de Asturias;Asturias;FUELOLEO  BIA;1056
893;feb-24;Principado de Asturias;Asturias;OTROS FUELOLEOS;316
894;feb-24;Principado de Asturias;Asturias;QUEROSENO AVIACION;1075
895;feb-24;Principado de Asturias;Asturias;OTROS QUEROSENOS;0
896;feb-24;Principado de Asturias;Asturias;GLP;2531
897;feb-24;Islas Baleares;Islas Baleares;BIODIESEL;0
898;feb-24;Islas Baleares;Islas Baleares;GASOLEO A;23592
899;feb-24;Islas Baleares;Islas Baleares;GASOLEO B;3419
900;feb-24;Islas Baleares;Islas Baleares;GASOLEO C;3466
901;feb-24;Islas Baleares;Islas Baleares;OTROS GASOLEOS;1785
902;feb-24;Islas Baleares;Islas Baleares;BIOETANOL;0
903;feb-24;Islas Baleares;Islas Baleares;GASOLINA  AUTO. S/PB 95 i.O.;15595
904;feb-24;Islas Baleares;Islas Baleares;GASOLINA  AUTO. S/PB 98 i.O.;744
905;feb-24;Islas Baleares;Islas Baleares;OTRAS GASOLINAS;12
906;feb-24;Islas Baleares;Islas Baleares;FUELOLEO  BIA;0
907;feb-24;Islas Baleares;Islas Baleares;OTROS FUELOLEOS;0
908;feb-24;Islas Baleares;Islas Baleares;QUEROSENO AVIACION;14318
909;feb-24;Islas Baleares;Islas Baleares;OTROS QUEROSENOS;0
910;feb-24;Islas Baleares;Islas Baleares;GLP;4030
911;feb-24;Canarias;Las Palmas;BIODIESEL;0
912;feb-24;Canarias;Las Palmas;GASOLEO A;26200
913;feb-24;Canarias;Las Palmas;GASOLEO B;0
914;feb-24;Canarias;Las Palmas;GASOLEO C;0
915;feb-24;Canarias;Las Palmas;OTROS GASOLEOS;130709
916;feb-24;Canarias;Las Palmas;BIOETANOL;0
917;feb-24;Canarias;Las Palmas;GASOLINA  AUTO. S/PB 95 i.O.;18138
918;feb-24;Canarias;Las Palmas;GASOLINA  AUTO. S/PB 98 i.O.;3292
919;feb-24;Canarias;Las Palmas;OTRAS GASOLINAS;5
920;feb-24;Canarias;Las Palmas;FUELOLEO  BIA;28886
921;feb-24;Canarias;Las Palmas;OTROS FUELOLEOS;77443
922;feb-24;Canarias;Las Palmas;QUEROSENO AVIACION;57783
923;feb-24;Canarias;Las Palmas;OTROS QUEROSENOS;0
924;feb-24;Canarias;Las Palmas;GLP;3117
925;feb-24;Canarias;Santa Cruz de Tenerife;BIODIESEL;0
926;feb-24;Canarias;Santa Cruz de Tenerife;GASOLEO A;25120
927;feb-24;Canarias;Santa Cruz de Tenerife;GASOLEO B;0
928;feb-24;Canarias;Santa Cruz de Tenerife;GASOLEO C;0
929;feb-24;Canarias;Santa Cruz de Tenerife;OTROS GASOLEOS;54130
930;feb-24;Canarias;Santa Cruz de Tenerife;BIOETANOL;0
931;feb-24;Canarias;Santa Cruz de Tenerife;GASOLINA  AUTO. S/PB 95 i.O.;16941
932;feb-24;Canarias;Santa Cruz de Tenerife;GASOLINA  AUTO. S/PB 98 i.O.;4577
933;feb-24;Canarias;Santa Cruz de Tenerife;OTRAS GASOLINAS;1
934;feb-24;Canarias;Santa Cruz de Tenerife;FUELOLEO  BIA;19634
935;feb-24;Canarias;Santa Cruz de Tenerife;OTROS FUELOLEOS;24814
936;feb-24;Canarias;Santa Cruz de Tenerife;QUEROSENO AVIACION;52461
937;feb-24;Canarias;Santa Cruz de Tenerife;OTROS QUEROSENOS;0
938;feb-24;Canarias;Santa Cruz de Tenerife;GLP;3639
939;feb-24;Cantabria;Cantabria;BIODIESEL;169
940;feb-24;Cantabria;Cantabria;GASOLEO A;22540
941;feb-24;Cantabria;Cantabria;GASOLEO B;4706
942;feb-24;Cantabria;Cantabria;GASOLEO C;298
943;feb-24;Cantabria;Cantabria;OTROS GASOLEOS;535
944;feb-24;Cantabria;Cantabria;BIOETANOL;0
945;feb-24;Cantabria;Cantabria;GASOLINA  AUTO. S/PB 95 i.O.;5756
946;feb-24;Cantabria;Cantabria;GASOLINA  AUTO. S/PB 98 i.O.;189
947;feb-24;Cantabria;Cantabria;OTRAS GASOLINAS;2
948;feb-24;Cantabria;Cantabria;FUELOLEO  BIA;660
949;feb-24;Cantabria;Cantabria;OTROS FUELOLEOS;0
950;feb-24;Cantabria;Cantabria;QUEROSENO AVIACION;536
951;feb-24;Cantabria;Cantabria;OTROS QUEROSENOS;0
952;feb-24;Cantabria;Cantabria;GLP;1794
953;feb-24;Castilla La Mancha;Albacete;BIODIESEL;0
954;feb-24;Castilla La Mancha;Albacete;GASOLEO A;14898
955;feb-24;Castilla La Mancha;Albacete;GASOLEO B;5180
956;feb-24;Castilla La Mancha;Albacete;GASOLEO C;2918
957;feb-24;Castilla La Mancha;Albacete;OTROS GASOLEOS;0
958;feb-24;Castilla La Mancha;Albacete;BIOETANOL;0
959;feb-24;Castilla La Mancha;Albacete;GASOLINA  AUTO. S/PB 95 i.O.;2714
960;feb-24;Castilla La Mancha;Albacete;GASOLINA  AUTO. S/PB 98 i.O.;102
961;feb-24;Castilla La Mancha;Albacete;OTRAS GASOLINAS;0
962;feb-24;Castilla La Mancha;Albacete;FUELOLEO  BIA;0
963;feb-24;Castilla La Mancha;Albacete;OTROS FUELOLEOS;0
964;feb-24;Castilla La Mancha;Albacete;QUEROSENO AVIACION;61
965;feb-24;Castilla La Mancha;Albacete;OTROS QUEROSENOS;0
966;feb-24;Castilla La Mancha;Albacete;GLP;1184
967;feb-24;Castilla La Mancha;Ciudad Real;BIODIESEL;4
968;feb-24;Castilla La Mancha;Ciudad Real;GASOLEO A;28072
969;feb-24;Castilla La Mancha;Ciudad Real;GASOLEO B;11564
970;feb-24;Castilla La Mancha;Ciudad Real;GASOLEO C;3057
971;feb-24;Castilla La Mancha;Ciudad Real;OTROS GASOLEOS;0
972;feb-24;Castilla La Mancha;Ciudad Real;BIOETANOL;0
973;feb-24;Castilla La Mancha;Ciudad Real;GASOLINA  AUTO. S/PB 95 i.O.;4340
974;feb-24;Castilla La Mancha;Ciudad Real;GASOLINA  AUTO. S/PB 98 i.O.;95
975;feb-24;Castilla La Mancha;Ciudad Real;OTRAS GASOLINAS;0
976;feb-24;Castilla La Mancha;Ciudad Real;FUELOLEO  BIA;35
977;feb-24;Castilla La Mancha;Ciudad Real;OTROS FUELOLEOS;0
978;feb-24;Castilla La Mancha;Ciudad Real;QUEROSENO AVIACION;0
979;feb-24;Castilla La Mancha;Ciudad Real;OTROS QUEROSENOS;0
980;feb-24;Castilla La Mancha;Ciudad Real;GLP;1292
981;feb-24;Castilla La Mancha;Cuenca;BIODIESEL;0
982;feb-24;Castilla La Mancha;Cuenca;GASOLEO A;12637
983;feb-24;Castilla La Mancha;Cuenca;GASOLEO B;7124
984;feb-24;Castilla La Mancha;Cuenca;GASOLEO C;1585
985;feb-24;Castilla La Mancha;Cuenca;OTROS GASOLEOS;0
986;feb-24;Castilla La Mancha;Cuenca;BIOETANOL;0
987;feb-24;Castilla La Mancha;Cuenca;GASOLINA  AUTO. S/PB 95 i.O.;1911
988;feb-24;Castilla La Mancha;Cuenca;GASOLINA  AUTO. S/PB 98 i.O.;75
989;feb-24;Castilla La Mancha;Cuenca;OTRAS GASOLINAS;3
990;feb-24;Castilla La Mancha;Cuenca;FUELOLEO  BIA;0
991;feb-24;Castilla La Mancha;Cuenca;OTROS FUELOLEOS;0
992;feb-24;Castilla La Mancha;Cuenca;QUEROSENO AVIACION;9
993;feb-24;Castilla La Mancha;Cuenca;OTROS QUEROSENOS;0
994;feb-24;Castilla La Mancha;Cuenca;GLP;913
995;feb-24;Castilla La Mancha;Guadalajara;BIODIESEL;12
996;feb-24;Castilla La Mancha;Guadalajara;GASOLEO A;11936
997;feb-24;Castilla La Mancha;Guadalajara;GASOLEO B;4115
998;feb-24;Castilla La Mancha;Guadalajara;GASOLEO C;4007
999;feb-24;Castilla La Mancha;Guadalajara;OTROS GASOLEOS;0
1000;feb-24;Castilla La Mancha;Guadalajara;BIOETANOL;0
1001;feb-24;Castilla La Mancha;Guadalajara;GASOLINA  AUTO. S/PB 95 i.O.;2926
1002;feb-24;Castilla La Mancha;Guadalajara;GASOLINA  AUTO. S/PB 98 i.O.;100
1003;feb-24;Castilla La Mancha;Guadalajara;OTRAS GASOLINAS;0
1004;feb-24;Castilla La Mancha;Guadalajara;FUELOLEO  BIA;26
1005;feb-24;Castilla La Mancha;Guadalajara;OTROS FUELOLEOS;0
1006;feb-24;Castilla La Mancha;Guadalajara;QUEROSENO AVIACION;0
1007;feb-24;Castilla La Mancha;Guadalajara;OTROS QUEROSENOS;0
1008;feb-24;Castilla La Mancha;Guadalajara;GLP;677
1009;feb-24;Castilla La Mancha;Toledo;BIODIESEL;0
1010;feb-24;Castilla La Mancha;Toledo;GASOLEO A;31725
1011;feb-24;Castilla La Mancha;Toledo;GASOLEO B;11040
1012;feb-24;Castilla La Mancha;Toledo;GASOLEO C;7520
1013;feb-24;Castilla La Mancha;Toledo;OTROS GASOLEOS;0
1014;feb-24;Castilla La Mancha;Toledo;BIOETANOL;0
1015;feb-24;Castilla La Mancha;Toledo;GASOLINA  AUTO. S/PB 95 i.O.;6419
1016;feb-24;Castilla La Mancha;Toledo;GASOLINA  AUTO. S/PB 98 i.O.;221
1017;feb-24;Castilla La Mancha;Toledo;OTRAS GASOLINAS;17
1018;feb-24;Castilla La Mancha;Toledo;FUELOLEO  BIA;31
1019;feb-24;Castilla La Mancha;Toledo;OTROS FUELOLEOS;0
1020;feb-24;Castilla La Mancha;Toledo;QUEROSENO AVIACION;17
1021;feb-24;Castilla La Mancha;Toledo;OTROS QUEROSENOS;0
1022;feb-24;Castilla La Mancha;Toledo;GLP;2461
1023;feb-24;Castilla y Leon;Avila;BIODIESEL;0
1024;feb-24;Castilla y Leon;Avila;GASOLEO A;6260
1025;feb-24;Castilla y Leon;Avila;GASOLEO B;2819
1026;feb-24;Castilla y Leon;Avila;GASOLEO C;1341
1027;feb-24;Castilla y Leon;Avila;OTROS GASOLEOS;0
1028;feb-24;Castilla y Leon;Avila;BIOETANOL;0
1029;feb-24;Castilla y Leon;Avila;GASOLINA  AUTO. S/PB 95 i.O.;1482
1030;feb-24;Castilla y Leon;Avila;GASOLINA  AUTO. S/PB 98 i.O.;48
1031;feb-24;Castilla y Leon;Avila;OTRAS GASOLINAS;0
1032;feb-24;Castilla y Leon;Avila;FUELOLEO  BIA;0
1033;feb-24;Castilla y Leon;Avila;OTROS FUELOLEOS;0
1034;feb-24;Castilla y Leon;Avila;QUEROSENO AVIACION;0
1035;feb-24;Castilla y Leon;Avila;OTROS QUEROSENOS;0
1036;feb-24;Castilla y Leon;Avila;GLP;803
1037;feb-24;Castilla y Leon;Burgos;BIODIESEL;3
1038;feb-24;Castilla y Leon;Burgos;GASOLEO A;19375
1039;feb-24;Castilla y Leon;Burgos;GASOLEO B;5708
1040;feb-24;Castilla y Leon;Burgos;GASOLEO C;1434
1041;feb-24;Castilla y Leon;Burgos;OTROS GASOLEOS;0
1042;feb-24;Castilla y Leon;Burgos;BIOETANOL;0
1043;feb-24;Castilla y Leon;Burgos;GASOLINA  AUTO. S/PB 95 i.O.;3606
1044;feb-24;Castilla y Leon;Burgos;GASOLINA  AUTO. S/PB 98 i.O.;166
1045;feb-24;Castilla y Leon;Burgos;OTRAS GASOLINAS;18
1046;feb-24;Castilla y Leon;Burgos;FUELOLEO  BIA;157
1047;feb-24;Castilla y Leon;Burgos;OTROS FUELOLEOS;0
1048;feb-24;Castilla y Leon;Burgos;QUEROSENO AVIACION;19
1049;feb-24;Castilla y Leon;Burgos;OTROS QUEROSENOS;0
1050;feb-24;Castilla y Leon;Burgos;GLP;1042
1051;feb-24;Castilla y Leon;Leon;BIODIESEL;2
1052;feb-24;Castilla y Leon;Leon;GASOLEO A;21948
1053;feb-24;Castilla y Leon;Leon;GASOLEO B;8564
1054;feb-24;Castilla y Leon;Leon;GASOLEO C;6396
1055;feb-24;Castilla y Leon;Leon;OTROS GASOLEOS;0
1056;feb-24;Castilla y Leon;Leon;BIOETANOL;0
1057;feb-24;Castilla y Leon;Leon;GASOLINA  AUTO. S/PB 95 i.O.;3958
1058;feb-24;Castilla y Leon;Leon;GASOLINA  AUTO. S/PB 98 i.O.;176
1059;feb-24;Castilla y Leon;Leon;OTRAS GASOLINAS;0
1060;feb-24;Castilla y Leon;Leon;FUELOLEO  BIA;101
1061;feb-24;Castilla y Leon;Leon;OTROS FUELOLEOS;0
1062;feb-24;Castilla y Leon;Leon;QUEROSENO AVIACION;4408
1063;feb-24;Castilla y Leon;Leon;OTROS QUEROSENOS;0
1064;feb-24;Castilla y Leon;Leon;GLP;1561
1065;feb-24;Castilla y Leon;Palencia;BIODIESEL;3
1066;feb-24;Castilla y Leon;Palencia;GASOLEO A;15451
1067;feb-24;Castilla y Leon;Palencia;GASOLEO B;5102
